Name | Logo URL | Stream URL
Divorce Court | https://image.xumo.com/v1/channels/channel/99991346/168x168.png?type=color_onBlack | https://live-content.xumo.com/281/content/XM0950LM6MKP1Q/24343123/master.m3u8
Stingray Hot Country | https://image.xumo.com/v1/channels/channel/99991118/168x168.png?type=color_onBlack | https://dbrb49pjoymg4.cloudfront.net/10001/99991118/hls/master.m3u8?includeAssetTags=true&ads.xumo_channelId=99991118&ads.xumo_streamId=99991118&ads.channelId=99991118&ads.channelName=StingrayHitlist&ads.caid=StingrayHitlist&ads.csid=xumo_web_StingrayHitlist_ssai&ads.genre=Entertainment&ads._fw_content_genre=Entertainment&ads._fw_coppa=0&ads.xumo_contentId=1858&ads.xumo_contentName=StingrayHitlist&ads.xumo_providerId=1858&ads.xumo_providerName=StingrayHitlist&ads.asnw=&ads.xumo_channelName=StingrayHitlist&ads._fw_h_x_country=US&ads._fw_ifa_type=&ads._fw_did=118627f3-3ca0-4202-80c3-f6122ace6b44&ads.amznappId=&ads.lat=&ads.lon=&ads.os=&ads.osv=&ads._fw_is_lat=0&ads._fw_us_privacy=&ads._fw_content_category=&ads._fw_content_language=en&ads._fw_content_rating=&ads._fw_deviceMake=GitHubAction&ads._fw_device_model=PythonScript&ads.xumo_platform=web&ads.site_id=&ads.appVersion=1.0.0&ads._fw_app_bundle=web.xumo.com&ads._fw_app_store_url=&ads.appName=xumo
FOX LOCAL Austin | https://image.xumo.com/v1/channels/channel/99951430/168x168.png?type=color_onBlack | https://dbrb49pjoymg4.cloudfront.net/10001/99951430/hls/playlist.m3u8?includeAssetTags=true&ads.xumo_channelId=99951430&ads.xumo_streamId=99951430&ads.channelId=99951430&ads.channelName=FoxAustin&ads.caid=FoxAustin&ads.csid=xumo_web_FoxAustin_ssai&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_coppa=0&ads.xumo_contentId=4165&ads.xumo_contentName=FoxAustin&ads.xumo_providerId=4165&ads.xumo_providerName=FoxAustin&ads.asnw=&ads.xumo_channelName=FoxAustin&ads._fw_h_x_country=US&ads._fw_ifa_type=&ads._fw_did=ce41c81e-ef28-4131-9069-a0a3c33cde8a&ads.amznappId=&ads.lat=&ads.lon=&ads.os=&ads.osv=&ads._fw_is_lat=0&ads._fw_us_privacy=&ads._fw_content_category=&ads._fw_content_language=en&ads._fw_content_rating=&ads._fw_deviceMake=GitHubAction&ads._fw_device_model=PythonScript&ads.xumo_platform=web&ads.site_id=&ads.appVersion=1.0.0&ads._fw_app_bundle=web.xumo.com&ads._fw_app_store_url=&ads.appName=xumo
FOX LOCAL Tampa Bay | https://image.xumo.com/v1/channels/channel/99951416/168x168.png?type=color_onBlack | https://dbrb49pjoymg4.cloudfront.net/10001/99951416/hls/playlist.m3u8?includeAssetTags=true&ads.xumo_channelId=99951416&ads.xumo_streamId=99951416&ads.channelId=99951416&ads.channelName=FoxTampaBay&ads.caid=FoxTampaBay&ads.csid=xumo_web_FoxTampaBay_ssai&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_coppa=0&ads.xumo_contentId=4150&ads.xumo_contentName=FoxTampaBay&ads.xumo_providerId=4150&ads.xumo_providerName=FoxTampaBay&ads.asnw=&ads.xumo_channelName=FoxTampaBay&ads._fw_h_x_country=US&ads._fw_ifa_type=&ads._fw_did=67e5068c-6c1e-4343-82d7-79991e6eec4f&ads.amznappId=&ads.lat=&ads.lon=&ads.os=&ads.osv=&ads._fw_is_lat=0&ads._fw_us_privacy=&ads._fw_content_category=&ads._fw_content_language=en&ads._fw_content_rating=&ads._fw_deviceMake=GitHubAction&ads._fw_device_model=PythonScript&ads.xumo_platform=web&ads.site_id=&ads.appVersion=1.0.0&ads._fw_app_bundle=web.xumo.com&ads._fw_app_store_url=&ads.appName=xumo
-1 tvg-id="",Black Enterprise Streaming Television (720p) |  | https://a-cdn.klowdtv.com/live3/blackenterprise_720p/playlist.m3u8
-1 tvg-id="FightNetwork.ca@SD",Fight Network (720p) |  | https://a-cdn.klowdtv.com/live2/fight_720p/playlist.m3u8
-1 tvg-id="GreatEntertainmentTelevision.us@SD",Great Entertainment Television (720p) |  | https://a-cdn.klowdtv.com/live2/greattv_720p/playlist.m3u8
-1 tvg-id="",StashTV Black Stories (720p) [Geo-blocked] |  | https://amg01720-amg01720c1-klowdtv-us-4664.playouts.now.amagi.tv/playlist/amg01720-filmhub-stashtvblackstories-klowdtvus/playlist.m3u8
-1 tvg-id="",Unleashed by DOGTV (720p) |  | https://a-cdn.klowdtv.com/live3/unleashed_720p/playlist.m3u8
espn 7 |  | http://205.235.6.29:8000/play/a0zv/index.m3u8
Dazn 5 🇵🇹 |  | http://wo0dyefk.dienalt.org/iptv/DV3AC2Q6YSR9XE/2535/index.m3u8
Setanta Sport 🇺🇦 |  | http://217.174.225.146/hls/ch004_720/index.m3u8
ARENA SPORT 2 🇨🇿 |  | http://88.212.15.19/live/test_arenasport_dva/playlist.m3u8
5 SPORT 🇮🇱 |  | http://wo0dyefk.dienalt.org/iptv/DV3AC2Q6YSR9XE/2558/index.m3u8
Claro Sports 2 |  | http://45.5.118.152:8000/play/a0ah/index.m3u8
BEIN SPORTS France (alt) |  | http://99.27.51.147:8080/BeinSport/mpegts
ACI Sport TV (1080p) | https://i.imgur.com/U8cHMOt.png | https://webstream.multistream.it/memfs/e2cb3629-c1a2-495b-b43a-9eb386f04ed8.m3u8
FOX Weather | https://images.vizio.com/v4/btv/1/1736242163/1/267/150/0.jpg | https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01542-foxweatherllc-weather-vizious/playlist.m3u8?did=%7bADID%7d&us_privacy=%7bUSPRIVACY%7d&ifa_type=%7bIFATYPE%7d&lmt=%7bLMT%7d&app_name=%7bAPP_NAME%7d&app_bundle=%7bAPP_BUNDLE%7d&app_store_url=%7bAPP_STORE_URL%7d&url=%7bDOMAIN%7d&dnt=%7bDNT%7d&coppa=%7bCOPPA%7d&device_make=%7bDEVICE_MAKE%7d&w=%7bWIDTH%7d&h=%7bHEIGHT%7d&skip=%7bSKIPPABLE%7d&vizdartoken=eyJhdWQiOiI5MyIsIndmcGNpZCI6MzgyNTA3NzYzNX0
FOX LOCAL Los Angeles | https://images.vizio.com/v4/btv/1/1736206312/1/267/150/0.jpg | https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00488-foxdigital-fox11losangeleskttv-vizious/playlist.m3u8?did=%7bADID%7d&us_privacy=%7bUSPRIVACY%7d&ifa_type=%7bIFATYPE%7d&lmt=%7bLMT%7d&app_name=%7bAPP_NAME%7d&app_bundle=%7bAPP_BUNDLE%7d&app_store_url=%7bAPP_STORE_URL%7d&url=%7bDOMAIN%7d&dnt=%7bDNT%7d&coppa=%7bCOPPA%7d&device_make=%7bDEVICE_MAKE%7d&w=%7bWIDTH%7d&h=%7bHEIGHT%7d&skip=%7bSKIPPABLE%7d&vizdartoken=eyJhdWQiOiI5MyIsIndmcGNpZCI6NDAzODYwOTY1Mn0
Trace Sports Stars (Asia) |  | https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01412-xiaomiasia-tracesportsstar-xiaomi/playlist.m3u8
like Gecko) Chrome/149.0.0.0 Safari/537.3" group-title="Sports",Equalympic (1080p) | https://i.imgur.com/ixSj4H7.png | https://iptv.prosto.tv/ch215/index.m3u8
Polsat Sport Premium 2 (1080p) [Not 24/7] | https://i.imgur.com/myyWeXY.png | http://88b9da48.kazmazpaz.ru/iptv/XVU58NBPX2LUMP/7305/index.m3u8
Suspilne. Sport | https://i.imgur.com/16IhU0M.png | https://iptv.prosto.tv/ch112/tracks-v2a1/mono.m3u8?21yo=0&e=1783247457&id=921233&ip=178.136.40.86&live=1&secret=9szoe89y&st=jPS6nYqNZLDECF8uSDa74g
viju+ Sport | https://i.imgur.com/fXESG0l.png | https://stream8.cinerama.uz/1229/tracks-v1a1/mono.m3u8
FOX LOCAL Washington DC | https://image.xumo.com/v1/channels/channel/99951428/300x300.webp?type=color_onBlack | https://dbrb49pjoymg4.cloudfront.net/10001/99951428/hls/playlist.m3u8?ads.xumo_channelId=99951428&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=FoxWashingtonDC&ads.csid=xumo_[PLATFORM]_FoxWashingtonDC_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=4163&ads.xumo_contentName=FoxWashingtonDC&ads.xumo_providerId=4163&ads.xumo_providerName=FoxWashingtonDC&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99951428&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]
Enter 10 Bangla | https://raw.githubusercontent.com/subirkumarpaul/Logo/main/Enter%2010%20Bangla.jpeg | https://live-bangla.akamaized.net/liveabr/pub-iobanglakp3sff/live_720p/chunks.m3u8
Kolkata TV | https://jio.dinesh29.com.np/smart/ardinesh/logos/kolkata-tv.png | https://cdn.ottlive.co.in/kolkatatv/index.m3u8
Jungle Book | https://i.imgur.com/ubZMeQv.jpg | https://cc-4bhi5osabejc9.akamaized.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-4bhi5osabejc9/junglebook.m3u8
Goldmines Movies | https://bugsfreeweb.github.io/LiveTVCollector/BugsfreeLogo/default-logo.png | https://cdn-2.pishow.tv/live/1461/master.m3u8
Wild Earth | https://bugsfreeweb.github.io/LiveTVCollector/BugsfreeLogo/default-logo.png | https://wildearth-plex.amagi.tv/master.m3u8
Tom & Jarry | h | https://live20.bozztv.com/giatvplayout7/giatv-208314/playlist.m3u8
Makka live | https://bugsfreeweb.github.io/LiveTVCollector/BugsfreeLogo/default-logo.png | https://cdn-globecast.akamaized.net/live/eds/saudi_sunnah/hls_roku/index.m3u8
Somoy TV 🇧🇩 | https://bugsfreeweb.github.io/LiveTVCollector/BugsfreeLogo/default-logo.png | https://live.thebosstv.com:30443/dwlive/Somoy-TV/chunks.m3u8
Thalaa TV (1080p) | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/thalaa-tv.png | https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/2069c593-3c07-4d62-9d44-746be5c3a5d6/manifest.m3u8
BBC Cbeebies | https://bugsfreeweb.github.io/LiveTVCollector/BugsfreeLogo/default-logo.png | https://live20.bozztv.com/giatvplayout7/giatv-209622/index.m3u8
ALMASIRA MUBASHER | https://i.ibb.co/ypj95gJ/almasirah.png | https://live2.cdnbridge.tv/AlmasirahMubasher/Mubasher_All/playlist.m3u8
Amazon SAT | https://bugsfreeweb.github.io/LiveTVCollector/BugsfreeLogo/default-logo.png | https://amazonsat.brasilstream.com.br/hls/amazonsat/index.m3u8
DD National SD (576p) | https://ltsk-cdn.s3.eu-west-1.amazonaws.com/jumpstart/Temp_Live/cdn/HLS/Channel/transparentImages/DD%20National.png | https://cdn-1.pishow.tv/live/11/master.m3u8
Maha Punjabi | https://i.imgur.com/AWUcSb8.png | https://cdn-4.pishow.tv/live/1521/master.m3u8
MNTV (1080p) | https://i.imgur.com/cFNw4Af.png | https://mntv.livebox.co.in/mntvhls/live.m3u8
Vendhar TV (576p) | https://jiotvimages.cdn.jio.com/dare_images/images/Vendhar_TV.png | https://cdn-3.pishow.tv/live/1271/master.m3u8
Times Of India | https://bugsfreeweb.github.io/LiveTVCollector/BugsfreeLogo/default-logo.png | https://live.sli.ke/live/npnhm84gz9/master.m3u8
DW English | https://bugsfreeweb.github.io/LiveTVCollector/BugsfreeLogo/default-logo.png | https://dwamdstream102.akamaized.net/hls/live/2015525/dwstream102/index.m3u8?v=1
AmarUjala (1080p) | https://i.imgur.com/ndQ8LZp.png | https://amarujala.ottlive.co.in/amarujala/index.m3u8
Global Punjab (1080p) | https://i.imgur.com/WDLqcWW.png | https://server.livelegitpro.in/globalpunjab/globalpunjab/index.m3u8
High News (480p) | https://pbs.twimg.com/profile_images/1104268476858937351/USUT4ykS_400x400.png | https://highmedia.livebox.co.in/HIGHNEWShls/LIVE.m3u8
India Today (720p) | https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_INDIA_TODAY/images/LOGO_HD/image.png | https://d1rc86nwwc9fag.cloudfront.net/vglive-sk-293160/master.m3u8
NewsTime Bangla (576p) | https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NEWS_TIME_BANGLA/images/LOGO_HD/image.png | https://cdn-2.pishow.tv/live/1494/master.m3u8
Rozana Spokesman (1080p) | https://www.rozanaspokesman.in/images/logospokesman.png | https://live1.ottlive.co.in/spokesman/spokesman/index.m3u8
Thanthi TV (576p) | https://dtil.tmsimg.com/assets/s144000_ld_h15_aa.png?lock=720x540 | https://cdn-3.pishow.tv/live/1612/master.m3u8
Kalika TV (576p) | https://i.imgur.com/XWXFoJA.png | http://server.applelive.in/kalikatv/kalikatv.m3u8
Sangeet Marathi (720p) | https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_SANGEET_MARATHI/images/LOGO_HD/image.png | https://cdn-3.pishow.tv/live/1229/master.m3u8
Tarang Music (720p) | https://i.imgur.com/oSm8zFD.png | https://livetv.tarangplus.in/tarangmusic-origin/live/playlist.m3u8
Joy TV (1080p) | https://joytvchennai.org/wp-content/uploads/2026/04/cropped-512.png | https://ktismaservers.in:3412/live/joytvlive.m3u8
Total Bhakti (1080p) | https://i.imgur.com/LPwRdmF.png | https://d34z4embz0hjf6.cloudfront.net/out/v1/d55b3323a9f142638f897378f0b526fe/index.m3u8
Rengoni (396p) | https://dtil.tmsimg.com/assets/s143722_ld_h15_aa.png?lock=720x540 | https://d1msejlow1t3l4.cloudfront.net/fta/rengonitv/playlist.m3u8
Gyandarshan (720p) | https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_GYANDARSHAN/images/LOGO_HD/image.png | https://cdn-6.pishow.tv/live/14/master.m3u8
Gaunda Punjab TV (720p) | https://i.imgur.com/ArRZRM3.png | http://cdn6.live247stream.com/gaundapunjab/tv/playlist.m3u8
Deshe Bideshe | https://pbs.twimg.com/profile_images/739539785304281088/zMwNO936_400x400.jpg | https://dbcanada.sonarbanglatv.com/deshebideshe/dbtv/index.m3u8
R Plus Gould |  | https://cdn-4.pishow.tv/live/1231/1231_2.m3u8
Caze TV Brazil | https://play-lh.googleusercontent.com/jBDZq3aBmCXuvtuJHEasqsdYPRxMBGzYmEha4dMlgoIk19Zlh6BGQC08Zt6Ifrmzhg=w240-h480-rw | https://dfr80qz435crc.cloudfront.net/MNOP/Amagi/Caze/Caze_TV_BR/Caze_TV.m3u8
Jamuna TV | https://web.aynaott.com/storage/019dd92f-107c-7056-9e79-e5233f6e51d9/uploads/images/2026-07-02/images_4be60fcb499d59949c222f746ece58f4_playmist_jamuna_tv_400x400.jpg | http://sm-monirul.top/@monirul_Islam_SM/proxy.php?id=jamuna_tv&format=.m3u8
T Sports HD | https://web.aynaott.com/storage/019dd92f-107c-7056-9e79-e5233f6e51d9/uploads/images/2026-07-13/images_8b38d691dfaf072e6c964dea814a44ba_playmist_t_sports_hd400x400.jpg | http://sm-monirul.top/@monirul_Islam_SM/proxy.php?id=t_sports_hd&format=.m3u8
Ekattor TV | https://web.aynaott.com/storage/019dd92f-107c-7056-9e79-e5233f6e51d9/uploads/images/2026-07-02/images_d5ddbbec6b7919b1003233819616e19b_playmist_ekattor_tv_400x400.jpg | http://sm-monirul.top/@monirul_Islam_SM/proxy.php?id=ekattor_tv&format=.m3u8
NFL Network | https://web.aynaott.com/storage/019dd92f-107c-7056-9e79-e5233f6e51d9/uploads/images/2026-07-09/images_cadf0a534c4de626332004067cee3103_playmist_nfl_network400x400.jpg | http://sm-monirul.top/@monirul_Islam_SM/proxy.php?id=nfl_network&format=.m3u8
Channel 9 | https://web.aynaott.com/storage/019dd92f-107c-7056-9e79-e5233f6e51d9/uploads/images/2026-07-02/images_0f3afa480f77dd7d97d49b449a05f3fa_playmist_channel_9_400x400.jpg | http://sm-monirul.top/@monirul_Islam_SM/proxy.php?id=channel_9&format=.m3u8
FX TV | https://web.aynaott.com/storage/019dd92f-107c-7056-9e79-e5233f6e51d9/uploads/images/2026-07-15/images_aac39f78c7d0e3df940fda4299217e86_playmist_fx_tv400x400.jpg | http://sm-monirul.top/@monirul_Islam_SM/proxy.php?id=fx_tv&format=.m3u8
Discovery HD | https://web.aynaott.com/storage/019dd92f-107c-7056-9e79-e5233f6e51d9/uploads/images/2026-07-15/images_e6222cfb0e0f7e22736f3496cc98a897_playmist_discovery_hd_400x400.jpg | http://sm-monirul.top/@monirul_Islam_SM/proxy.php?id=discovery_hd&format=.m3u8
Channel 1 News HD |  | https://app24.jagobd.com.bd/c3VydmVyX8RpbEU9Mi8xNy8yMFDEEHGcfRgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcEdsEfeDeKiNkVN3PTOmdFseWRtaW51aiPhnPTI2/channel1bd.stream/tracks-v1a1/mono.m3u8
GAZI TV |  | https://app24.jagobd.com.bd/c3VydmVyX8RpbEU9Mi8xNy8yMFDEEHGcfRgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcEdsEfeDeKiNkVN3PTOmdFseWRtaW51aiPhnPTI2/gazibdz.stream/tracks-v1a1/mono.m3u8
India Today | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/fkszrn.png | https://aajtaklive.vgcdn.net/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/24a6099c-c760-4c48-924a-87957ca5869c/vglive-sk-293160/master.m3u8?hdnts=st%3D1786098723~exp%3D1786120323~acl%3D%21%2A%2Fv1%2Fmaster%2F611d79b11b77e2f571934fd80ca1413453772ac7%2F24a6099c-c760-4c48-924a-87957ca5869c%2Fvglive-sk-293160%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_249_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_249_-1~hmac%3Daf56bc9d60e93a2ae547bd8f72f5be47a708d3510883c1d51b0565dc4a86f404
Hindi Khabar | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/hindi-khabar.png | https://d1msejlow1t3l4.cloudfront.net/fta/hindikhabar/playlist.m3u8?hdnts=st%3D1786098739~exp%3D1786120339~acl%3D%21%2A%2Ffta%2Fhindikhabar%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_160_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_160_-1~hmac%3Dba978c4a45ecae43404059f9229f4f44fab9e1e0d5c4bf54d9166ff3b8ab4004
INH 24X7 | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/gbrcig.png | https://d1msejlow1t3l4.cloudfront.net/fta/inh24x7/playlist.m3u8?hdnts=st%3D1786098746~exp%3D1786120346~acl%3D%21%2A%2Ffta%2Finh24x7%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_155_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_155_-1~hmac%3D531ab088772f5a4f1a74651a976b3b9167d4dab03f810320f23a6c07f8b283b7
Bansal News | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/bansal-news.png | https://d1msejlow1t3l4.cloudfront.net/fta/bansalnews/playlist.m3u8?hdnts=st%3D1786098751~exp%3D1786120351~acl%3D%21%2A%2Ffta%2Fbansalnews%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_135_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_135_-1~hmac%3D13cda208ca1c7177538e4e2cc9ac0856ec8e80470403c554433f3c3fc8dd7636
Rplus News | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/rplus-news.png | https://vglivessai.akamaized.net/sg/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/e5dcc9dc-3a33-4b19-a361-5a5b3aa022f7/index.m3u8?hdnts=st%3D1786098760~exp%3D1786120360~acl%3D%21%2A%2Fsg%2Fv1%2Fmaster%2F611d79b11b77e2f571934fd80ca1413453772ac7%2Fe5dcc9dc-3a33-4b19-a361-5a5b3aa022f7%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_342_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_342_-1~hmac%3D18c84e023e1801a2d977d4e3bbd44c1de513b030b4d0c4fa39c30ee402d97460
Sakshi TV | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/ykuyew.png | https://yuppnimresmum.akamaized.net/240122/sakshi/playlist.m3u8?hdnts=st%3D1786098766~exp%3D1786120366~acl%3D%21%2A%2F240122%2Fsakshi%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_104_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_104_-1~hmac%3Deefad1d10805c3d21a971794cabab0e06db66e47f0e4988eb7c519d9d8e8abff
Mantavya News | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/fnyvfg.png | https://d1msejlow1t3l4.cloudfront.net/fta/mantavya/playlist.m3u8?hdnts=st%3D1786098777~exp%3D1786120377~acl%3D%21%2A%2Ffta%2Fmantavya%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_103_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_103_-1~hmac%3Da26d8a41ee3c77fe991af525b721e805419ef0a1bc94c6aabe02fe207057077c
News Tamil | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/news-tamil.jpeg | https://vglivessai.akamaized.net/sg/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/bc657abd-5bf5-4526-9038-d42bbb9ca249/index.m3u8?hdnts=st%3D1786098781~exp%3D1786120381~acl%3D%21%2A%2Fsg%2Fv1%2Fmaster%2F611d79b11b77e2f571934fd80ca1413453772ac7%2Fbc657abd-5bf5-4526-9038-d42bbb9ca249%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_317_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_317_-1~hmac%3D15dd98d1546f05135762e14aedb4f23664710c6ac6260004ffb4870d5b5e5311
DIY ART | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/dayyvk.png | https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/2cafac16-f982-4563-9951-ccd6ab0c2c6b/manifest.m3u8?hdnts=st%3D1786098799~exp%3D1786120399~acl%3D%21%2A%2Fv1%2Fmaster%2F611d79b11b77e2f571934fd80ca1413453772ac7%2F2cafac16-f982-4563-9951-ccd6ab0c2c6b%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_265_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_265_-1~hmac%3Df85eac64d1e876e244d4d843925c112022c0cf50e73a03ea89002ecc08448c5d
NKR TV | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/nkr-tv.png | https://vglivessai.akamaized.net/sg/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/bd25b31b-5ce2-453d-a544-d073555d85f3/index.m3u8?hdnts=st%3D1786098804~exp%3D1786120404~acl%3D%21%2A%2Fsg%2Fv1%2Fmaster%2F611d79b11b77e2f571934fd80ca1413453772ac7%2Fbd25b31b-5ce2-453d-a544-d073555d85f3%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_348_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_348_-1~hmac%3D3903484b0af205933d7a489fd3886a139df9e8c1f8dd89309b4ba4df622af4f8
Punjabi Hits | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/zqbwbs.png | https://vglivessai.akamaized.net/sg/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/41be6bd6-efe8-4884-810a-6b082875d4fd/index.m3u8?hdnts=st%3D1786098818~exp%3D1786120418~acl%3D%21%2A%2Fsg%2Fv1%2Fmaster%2F611d79b11b77e2f571934fd80ca1413453772ac7%2F41be6bd6-efe8-4884-810a-6b082875d4fd%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_300_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_300_-1~hmac%3D5e44c79604f222a417ffa5ad71ed06306b43bf1e9f52022f3041cf7e67f9c1a1
Jinvani Channel | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/jinvani-channel.png | https://d1msejlow1t3l4.cloudfront.net/fta/jinvani/playlist.m3u8?hdnts=st%3D1786098827~exp%3D1786120427~acl%3D%21%2A%2Ffta%2Fjinvani%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_156_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_156_-1~hmac%3Da517bdf83ae1603bf6eadb07f9f4093b1e4e7c208c6b2b4a1b5e7c51f9735d8b
Sri Naga Sai Mandir | https://d229kpbsb5jevy.cloudfront.net/yuppfast/content/common/channel/logos/sri-naga-sai-mandir.png | https://msleurope9.akamaized.net/saibaba/livekovai/index.m3u8?hdnts=st%3D1786098837~exp%3D1786120437~acl%3D%21%2A%2Fsaibaba%2Flivekovai%2F%2A%21%2Fpayload%2Fyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_299_-1%2F%2A~data%3Dyupptvott_5_-1_7c03c72952b44aa4_US_172.172.153.43_yuppfast_2_channel_299_-1~hmac%3D876f45e4dd743e11023c6734fc70dbd21d78bdbeb23d00fa9b0062b615e021f9
